VehicleID,ClaimID,VehicleType,DamageSeverity,PartsCost,LaborHours,LaborCost,RepairDays,TotalLoss
V10010746,C10010746,Truck,Medium,1489,26,2990,23,FALSE
V10010962,C10010962,Truck,Medium,2401,35,2695,23,FALSE
V10011046,C10011046,Truck,Medium,2516,10,700,23,FALSE
V10011444,C10011444,Truck,Medium,1001,10,850,23,FALSE
V10011688,C10011688,Truck,Medium,2290,8,944,23,FALSE
V10011854,C10011854,Truck,Medium,817,19,2242,23,FALSE
V10011981,C10011981,Truck,Medium,1700,33,3399,23,FALSE
V10012014,C10012014,Truck,Medium,3275,19,1691,23,FALSE
V10012101,C10012101,Truck,Medium,1820,22,1848,23,FALSE
V10012176,C10012176,Truck,Medium,3652,26,2236,23,FALSE
V10012410,C10012410,Truck,Medium,3934,20,1200,23,FALSE
V10012534,C10012534,Truck,Medium,1639,28,1680,23,FALSE
V10012750,C10012750,Truck,Medium,4444,10,1200,23,FALSE
V10012842,C10012842,Truck,Medium,4442,19,1862,23,FALSE
V10013346,C10013346,Truck,Medium,5097,28,2520,23,FALSE
V10013518,C10013518,Truck,Medium,3046,36,3240,23,FALSE
V10013713,C10013713,Truck,Medium,5321,14,1666,23,FALSE
V10013985,C10013985,Truck,Medium,3847,34,3706,23,FALSE
V10014219,C10014219,Truck,Medium,765,13,975,23,FALSE
V10014587,C10014587,Truck,Medium,5896,5,310,23,FALSE
V10014763,C10014763,Truck,Medium,3540,34,2958,23,FALSE
V10015512,C10015512,Truck,Medium,5804,5,365,23,FALSE
V10015553,C10015553,Truck,Medium,2045,28,2352,23,FALSE
V10015801,C10015801,Truck,Medium,1775,35,3640,23,FALSE
V10015947,C10015947,Truck,Medium,4055,12,1104,23,FALSE
V10016188,C10016188,Truck,Medium,3485,9,594,23,FALSE
V10016263,C10016263,Truck,Medium,2029,36,2232,23,FALSE
V10016274,C10016274,Truck,Medium,1166,11,1045,23,FALSE
V10016777,C10016777,Truck,Medium,4359,6,708,23,FALSE
V10016797,C10016797,Truck,Medium,4521,24,1584,23,FALSE
V10017181,C10017181,Truck,Medium,3568,28,2548,23,FALSE
V10017736,C10017736,Truck,Medium,1188,20,1560,23,FALSE
V10017949,C10017949,Truck,Medium,4521,27,2268,23,FALSE
V10018079,C10018079,Truck,Medium,3053,17,1581,23,FALSE
V10018448,C10018448,Truck,Medium,1199,17,1649,23,FALSE
V10018515,C10018515,Truck,Medium,569,33,3234,23,FALSE
V10018676,C10018676,Truck,Medium,3864,35,2835,23,FALSE
V10018726,C10018726,Truck,Medium,4127,37,3700,23,FALSE
V10019942,C10019942,Truck,Medium,4589,17,1632,23,FALSE
V10019985,C10019985,Truck,Medium,1315,9,873,23,FALSE
V10000174,C10000174,Truck,Medium,3230,8,608,6,FALSE
V10000501,C10000501,Truck,Medium,3541,32,2976,6,FALSE
V10000677,C10000677,Truck,Medium,1160,30,2310,6,FALSE
V10000686,C10000686,Truck,Medium,4210,15,1680,6,FALSE
V10000803,C10000803,Truck,Medium,2372,39,4134,6,FALSE
V10001080,C10001080,Truck,Medium,839,14,966,6,FALSE
V10001306,C10001306,Truck,Medium,1553,31,2790,6,FALSE
V10001329,C10001329,Truck,Medium,582,8,776,6,FALSE
V10001518,C10001518,Truck,Medium,5766,5,500,6,FALSE
V10002024,C10002024,Truck,Medium,560,17,1870,6,FALSE
V10002176,C10002176,Truck,Medium,1033,12,780,6,FALSE
V10002192,C10002192,Truck,Medium,3582,27,1647,6,FALSE
V10002197,C10002197,Truck,Medium,3593,10,750,6,FALSE
V10002579,C10002579,Truck,Medium,4466,12,1380,6,FALSE
V10003109,C10003109,Truck,Medium,4576,35,2310,6,FALSE
V10003387,C10003387,Truck,Medium,5758,18,2160,6,FALSE
V10004060,C10004060,Truck,Medium,5680,23,1656,6,FALSE
V10004077,C10004077,Truck,Medium,3485,10,790,6,FALSE
V10004451,C10004451,Truck,Medium,4402,15,1110,6,FALSE
V10004655,C10004655,Truck,Medium,1195,10,940,6,FALSE
V10004806,C10004806,Truck,Medium,912,15,1395,6,FALSE
V10005103,C10005103,Truck,Medium,5247,10,970,6,FALSE
V10005294,C10005294,Truck,Medium,4383,18,1908,6,FALSE
V10005373,C10005373,Truck,Medium,1851,25,2825,6,FALSE
V10005507,C10005507,Truck,Medium,4810,9,567,6,FALSE
V10005687,C10005687,Truck,Medium,1303,19,2014,6,FALSE
V10005777,C10005777,Truck,Medium,1773,7,588,6,FALSE
V10005894,C10005894,Truck,Medium,4972,32,2432,6,FALSE
V10006194,C10006194,Truck,Medium,5370,15,1395,6,FALSE
V10006281,C10006281,Truck,Medium,4436,32,2848,6,FALSE
V10007089,C10007089,Truck,Medium,5758,22,1716,6,FALSE
V10007229,C10007229,Truck,Medium,774,22,2486,6,FALSE
V10007455,C10007455,Truck,Medium,3708,10,930,6,FALSE
V10007510,C10007510,Truck,Medium,4181,7,483,6,FALSE
V10008006,C10008006,Truck,Medium,3493,21,1491,6,FALSE
V10008277,C10008277,Truck,Medium,5169,19,1539,6,FALSE
V10008396,C10008396,Truck,Medium,4053,34,3570,6,FALSE
V10009096,C10009096,Truck,Medium,943,22,2222,6,FALSE
V10009421,C10009421,Truck,Medium,1761,26,2158,6,FALSE
V10009547,C10009547,Truck,Medium,4658,22,2354,6,FALSE
V10009634,C10009634,Truck,Medium,3249,31,2542,6,FALSE
V10009750,C10009750,Truck,Medium,2562,7,812,6,FALSE
V10009752,C10009752,Truck,Medium,3961,38,3268,6,FALSE
V10010023,C10010023,Truck,Medium,2616,10,880,6,FALSE
V10010273,C10010273,Truck,Medium,1246,39,3510,6,FALSE
V10010415,C10010415,Truck,Medium,3912,9,801,6,FALSE
V10010599,C10010599,Truck,Medium,5292,31,2542,6,FALSE
V10010814,C10010814,Truck,Medium,5239,19,1368,6,FALSE
V10011199,C10011199,Truck,Medium,5043,9,783,6,FALSE
V10011468,C10011468,Truck,Medium,3983,38,3838,6,FALSE
V10011845,C10011845,Truck,Medium,1239,36,3636,6,FALSE
V10012029,C10012029,Truck,Medium,5345,16,1632,6,FALSE
V10012187,C10012187,Truck,Medium,4416,23,2185,6,FALSE
V10012296,C10012296,Truck,Medium,4699,8,592,6,FALSE
V10012337,C10012337,Truck,Medium,5408,30,1890,6,FALSE
V10012361,C10012361,Truck,Medium,914,19,1577,6,FALSE
V10012472,C10012472,Truck,Medium,5871,5,510,6,FALSE
V10012482,C10012482,Truck,Medium,2956,7,658,6,FALSE
V10012670,C10012670,Truck,Medium,3780,14,1582,6,FALSE
V10012779,C10012779,Truck,Medium,3162,15,1500,6,FALSE
V10013157,C10013157,Truck,Medium,2917,20,1700,6,FALSE
V10013307,C10013307,Truck,Medium,2598,12,852,6,FALSE
V10013390,C10013390,Truck,Medium,5555,7,784,6,FALSE
V10013937,C10013937,Truck,Medium,3626,25,2200,6,FALSE
V10014290,C10014290,Truck,Medium,952,38,3686,6,FALSE
V10014549,C10014549,Truck,Medium,4151,29,2233,6,FALSE
V10015139,C10015139,Truck,Medium,4717,20,1540,6,FALSE
V10015270,C10015270,Truck,Medium,3555,25,1600,6,FALSE
V10015803,C10015803,Truck,Medium,1828,9,603,6,FALSE
V10015971,C10015971,Truck,Medium,5249,21,2247,6,FALSE
V10016471,C10016471,Truck,Medium,5196,11,1089,6,FALSE
V10016658,C10016658,Truck,Medium,1786,9,738,6,FALSE
V10016692,C10016692,Truck,Medium,5393,8,640,6,FALSE
V10017180,C10017180,Truck,Medium,1250,31,3441,6,FALSE
V10017691,C10017691,Truck,Medium,3199,40,2640,6,FALSE
V10018489,C10018489,Truck,Medium,4469,17,1683,6,FALSE
V10018640,C10018640,Truck,Medium,3921,32,2144,6,FALSE
V10018728,C10018728,Truck,Medium,1659,31,3069,6,FALSE
V10018900,C10018900,Truck,Medium,4728,16,1344,6,FALSE
V10018991,C10018991,Truck,Medium,5517,15,1110,6,FALSE
V10019072,C10019072,Truck,Medium,3310,38,3914,6,FALSE
V10019146,C10019146,Truck,Medium,2078,28,3024,6,FALSE
V10019455,C10019455,Truck,Medium,3884,16,1872,6,FALSE
V10019537,C10019537,Truck,Medium,3526,16,1312,6,FALSE
V10019842,C10019842,Truck,Medium,3085,30,2640,6,FALSE
V10019867,C10019867,Truck,Medium,5139,34,2414,6,FALSE
V10000447,C10000447,Truck,Medium,893,29,2378,21,FALSE
V10000639,C10000639,Truck,Medium,1791,24,1680,21,FALSE
V10000862,C10000862,Truck,Medium,2710,30,2670,21,FALSE
V10000920,C10000920,Truck,Medium,4252,8,696,21,FALSE
V10000960,C10000960,Truck,Medium,1685,38,2698,21,FALSE
V10000997,C10000997,Truck,Medium,1520,36,2484,21,FALSE
V10001022,C10001022,Truck,Medium,1340,24,1584,21,FALSE
V10001335,C10001335,Truck,Medium,3898,37,3774,21,FALSE
V10001523,C10001523,Truck,Medium,5688,28,1932,21,FALSE
V10001555,C10001555,Truck,Medium,817,8,552,21,FALSE
V10001665,C10001665,Truck,Medium,4717,23,1403,21,FALSE
V10001845,C10001845,Truck,Medium,2614,38,3420,21,FALSE
V10002072,C10002072,Truck,Medium,3501,5,475,21,FALSE
V10002918,C10002918,Truck,Medium,2476,13,923,21,FALSE
V10003971,C10003971,Truck,Medium,1027,12,924,21,FALSE
V10004351,C10004351,Truck,Medium,2321,32,3616,21,FALSE
V10004947,C10004947,Truck,Medium,4783,31,2759,21,FALSE
V10005315,C10005315,Truck,Medium,3537,38,3116,21,FALSE
V10005485,C10005485,Truck,Medium,521,15,930,21,FALSE
V10005526,C10005526,Truck,Medium,2585,36,3240,21,FALSE
V10005645,C10005645,Truck,Medium,910,26,2496,21,FALSE
V10005831,C10005831,Truck,Medium,1534,9,594,21,FALSE
V10006254,C10006254,Truck,Medium,1004,35,3150,21,FALSE
V10006701,C10006701,Truck,Medium,4177,8,816,21,FALSE
V10006993,C10006993,Truck,Medium,5493,5,575,21,FALSE
V10007566,C10007566,Truck,Medium,4133,11,979,21,FALSE
V10008024,C10008024,Truck,Medium,5393,31,2480,21,FALSE
V10008216,C10008216,Truck,Medium,2110,31,2015,21,FALSE
V10008603,C10008603,Truck,Medium,3862,25,2950,21,FALSE
V10008828,C10008828,Truck,Medium,1135,29,2871,21,FALSE
V10009329,C10009329,Truck,Medium,3168,30,3120,21,FALSE
V10009373,C10009373,Truck,Medium,5412,19,1178,21,FALSE
V10009454,C10009454,Truck,Medium,4390,11,1276,21,FALSE
V10009602,C10009602,Truck,Medium,680,25,2950,21,FALSE
V10009935,C10009935,Truck,Medium,3896,29,3306,21,FALSE
V10010046,C10010046,Truck,Medium,5670,29,1914,21,FALSE
V10010065,C10010065,Truck,Medium,3853,34,2074,21,FALSE
V10010187,C10010187,Truck,Medium,628,35,3850,21,FALSE
V10010203,C10010203,Truck,Medium,3955,26,1586,21,FALSE
V10010248,C10010248,Truck,Medium,2901,20,2380,21,FALSE
V10010455,C10010455,Truck,Medium,2542,11,968,21,FALSE
V10010575,C10010575,Truck,Medium,1521,34,3604,21,FALSE
V10010942,C10010942,Truck,Medium,2956,11,924,21,FALSE
V10010968,C10010968,Truck,Medium,3593,40,3000,21,FALSE
V10010995,C10010995,Truck,Medium,2373,14,1050,21,FALSE
V10011180,C10011180,Truck,Medium,1291,6,618,21,FALSE
V10011639,C10011639,Truck,Medium,3251,9,1008,21,FALSE
V10012384,C10012384,Truck,Medium,2000,23,1702,21,FALSE
V10013102,C10013102,Truck,Medium,3058,40,4200,21,FALSE
V10013154,C10013154,Truck,Medium,1450,19,2204,21,FALSE
V10013224,C10013224,Truck,Medium,2212,5,575,21,FALSE
V10013326,C10013326,Truck,Medium,1841,19,1577,21,FALSE
V10013693,C10013693,Truck,Medium,1466,11,1199,21,FALSE
V10013871,C10013871,Truck,Medium,3868,7,567,21,FALSE
V10014404,C10014404,Truck,Medium,1117,36,2196,21,FALSE
V10014512,C10014512,Truck,Medium,5823,11,836,21,FALSE
V10014860,C10014860,Truck,Medium,731,15,1620,21,FALSE
V10014886,C10014886,Truck,Medium,1514,18,1512,21,FALSE
V10014981,C10014981,Truck,Medium,4218,19,1463,21,FALSE
V10015201,C10015201,Truck,Medium,2172,12,840,21,FALSE
V10015605,C10015605,Truck,Medium,4903,5,600,21,FALSE
V10015908,C10015908,Truck,Medium,2736,25,1950,21,FALSE
V10016215,C10016215,Truck,Medium,1757,12,1296,21,FALSE
V10016913,C10016913,Truck,Medium,2188,22,2156,21,FALSE
V10017013,C10017013,Truck,Medium,5178,5,420,21,FALSE
V10017241,C10017241,Truck,Medium,4860,38,2546,21,FALSE
V10017530,C10017530,Truck,Medium,3602,20,1620,21,FALSE
V10017551,C10017551,Truck,Medium,1437,36,3312,21,FALSE
V10017580,C10017580,Truck,Medium,2037,23,1725,21,FALSE
V10017630,C10017630,Truck,Medium,1860,40,4680,21,FALSE
V10017891,C10017891,Truck,Medium,1525,32,3616,21,FALSE
V10018045,C10018045,Truck,Medium,1480,37,2516,21,FALSE
V10018142,C10018142,Truck,Medium,3067,11,1056,21,FALSE
V10018336,C10018336,Truck,Medium,3180,12,1152,21,FALSE
V10018409,C10018409,Truck,Medium,1414,30,3180,21,FALSE
V10018531,C10018531,Truck,Medium,914,12,1284,21,FALSE
V10018580,C10018580,Truck,Medium,3588,38,2546,21,FALSE
V10018627,C10018627,Truck,Medium,5216,5,420,21,FALSE
V10018694,C10018694,Truck,Medium,1696,29,2552,21,FALSE
V10018765,C10018765,Truck,Medium,2089,31,3255,21,FALSE
V10019291,C10019291,Truck,Medium,3415,34,3026,21,FALSE
V10019350,C10019350,Truck,Medium,2764,21,1764,21,FALSE
V10019435,C10019435,Truck,Medium,1482,31,3534,21,FALSE
V10019770,C10019770,Truck,Medium,1062,20,2100,21,FALSE
V10019775,C10019775,Truck,Medium,5513,22,1518,21,FALSE
V10019989,C10019989,Truck,Medium,4455,5,380,21,FALSE
V10000279,C10000279,Truck,Medium,1864,15,1155,20,FALSE
V10000410,C10000410,Truck,Medium,3531,20,1560,20,FALSE
V10000429,C10000429,Truck,Medium,2008,19,1824,20,FALSE
V10000535,C10000535,Truck,Medium,2393,17,1666,20,FALSE
V10000722,C10000722,Truck,Medium,2079,40,4080,20,FALSE
V10001445,C10001445,Truck,Medium,1239,36,3888,20,FALSE
V10001588,C10001588,Truck,Medium,2649,39,2808,20,FALSE
V10001918,C10001918,Truck,Medium,3513,20,1500,20,FALSE
V10002050,C10002050,Truck,Medium,2633,32,2208,20,FALSE
V10002090,C10002090,Truck,Medium,552,39,3939,20,FALSE
V10002298,C10002298,Truck,Medium,4801,16,1120,20,FALSE
V10002503,C10002503,Truck,Medium,3172,9,549,20,FALSE
V10002540,C10002540,Truck,Medium,4776,22,1562,20,FALSE
V10002621,C10002621,Truck,Medium,674,13,832,20,FALSE
V10002864,C10002864,Truck,Medium,1969,24,2328,20,FALSE
V10002913,C10002913,Truck,Medium,3662,40,2400,20,FALSE
V10003524,C10003524,Truck,Medium,2823,5,510,20,FALSE
V10003858,C10003858,Truck,Medium,2707,34,4080,20,FALSE
V10004007,C10004007,Truck,Medium,5156,31,2263,20,FALSE
V10004033,C10004033,Truck,Medium,2740,39,3549,20,FALSE
V10004076,C10004076,Truck,Medium,4571,40,3240,20,FALSE
V10004241,C10004241,Truck,Medium,2653,35,4025,20,FALSE
V10004521,C10004521,Truck,Medium,1376,16,1744,20,FALSE
V10004534,C10004534,Truck,Medium,1363,36,3276,20,FALSE
V10004755,C10004755,Truck,Medium,2404,27,2727,20,FALSE
V10004867,C10004867,Truck,Medium,4968,39,2340,20,FALSE
V10005425,C10005425,Truck,Medium,2801,17,1122,20,FALSE
V10005597,C10005597,Truck,Medium,708,40,3400,20,FALSE
V10005863,C10005863,Truck,Medium,2913,18,1440,20,FALSE
V10006283,C10006283,Truck,Medium,4878,33,2904,20,FALSE
V10006587,C10006587,Truck,Medium,3108,14,1218,20,FALSE
V10006752,C10006752,Truck,Medium,1033,29,2088,20,FALSE
V10006875,C10006875,Truck,Medium,5374,33,2574,20,FALSE
V10007148,C10007148,Truck,Medium,781,17,1411,20,FALSE
V10007880,C10007880,Truck,Medium,4585,38,2698,20,FALSE
V10007927,C10007927,Truck,Medium,1208,7,812,20,FALSE
V10008058,C10008058,Truck,Medium,5649,20,1880,20,FALSE
V10008171,C10008171,Truck,Medium,4797,26,2652,20,FALSE
V10008196,C10008196,Truck,Medium,5651,11,968,20,FALSE
V10008546,C10008546,Truck,Medium,5455,7,420,20,FALSE
V10008680,C10008680,Truck,Medium,2170,38,3610,20,FALSE
V10008834,C10008834,Truck,Medium,2260,26,2522,20,FALSE
V10008924,C10008924,Truck,Medium,3866,39,2379,20,FALSE
V10009083,C10009083,Truck,Medium,4773,27,2268,20,FALSE
V10009089,C10009089,Truck,Medium,950,31,2511,20,FALSE
V10009669,C10009669,Truck,Medium,2809,7,546,20,FALSE
V10009742,C10009742,Truck,Medium,4178,36,2592,20,FALSE
V10009805,C10009805,Truck,Medium,4981,36,2376,20,FALSE
V10009998,C10009998,Truck,Medium,959,18,1548,20,FALSE
V10010088,C10010088,Truck,Medium,756,34,3672,20,FALSE
V10010427,C10010427,Truck,Medium,2188,11,946,20,FALSE
V10010541,C10010541,Truck,Medium,2647,28,3080,20,FALSE
V10010776,C10010776,Truck,Medium,1578,40,2680,20,FALSE
V10010832,C10010832,Truck,Medium,1415,37,3663,20,FALSE
V10010845,C10010845,Truck,Medium,2838,24,1632,20,FALSE
V10010996,C10010996,Truck,Medium,2440,16,1824,20,FALSE
V10011321,C10011321,Truck,Medium,4963,8,504,20,FALSE
V10011454,C10011454,Truck,Medium,1006,9,621,20,FALSE
V10011700,C10011700,Truck,Medium,2285,24,1560,20,FALSE
V10011921,C10011921,Truck,Medium,2356,12,744,20,FALSE
V10011986,C10011986,Truck,Medium,1575,28,2856,20,FALSE
V10013105,C10013105,Truck,Medium,3982,8,560,20,FALSE
V10014003,C10014003,Truck,Medium,1364,35,2590,20,FALSE
V10014393,C10014393,Truck,Medium,2393,5,305,20,FALSE
V10014704,C10014704,Truck,Medium,1158,27,1971,20,FALSE
V10014849,C10014849,Truck,Medium,774,11,704,20,FALSE
V10015223,C10015223,Truck,Medium,2008,39,4680,20,FALSE
V10015798,C10015798,Truck,Medium,3169,11,891,20,FALSE
V10015869,C10015869,Truck,Medium,760,28,2072,20,FALSE
V10015963,C10015963,Truck,Medium,1088,14,896,20,FALSE
V10016079,C10016079,Truck,Medium,2832,7,798,20,FALSE
V10016127,C10016127,Truck,Medium,1847,9,612,20,FALSE
V10016389,C10016389,Truck,Medium,1063,7,805,20,FALSE
V10017113,C10017113,Truck,Medium,1036,14,1134,20,FALSE
V10017318,C10017318,Truck,Medium,1094,11,1144,20,FALSE
V10017502,C10017502,Truck,Medium,970,6,492,20,FALSE
V10017918,C10017918,Truck,Medium,4363,32,2464,20,FALSE
V10017935,C10017935,Truck,Medium,2509,6,564,20,FALSE
V10018017,C10018017,Truck,Medium,2959,32,3520,20,FALSE
V10018098,C10018098,Truck,Medium,5676,14,1372,20,FALSE
V10018542,C10018542,Truck,Medium,3307,38,4256,20,FALSE
V10019654,C10019654,Truck,Medium,4526,22,1364,20,FALSE
V10019783,C10019783,Truck,Medium,3353,31,3658,20,FALSE
V10000103,C10000103,Truck,Medium,4750,22,2310,11,FALSE
V10000126,C10000126,Truck,Medium,5323,17,1258,11,FALSE
V10000405,C10000405,Truck,Medium,3801,30,3360,11,FALSE
V10000414,C10000414,Truck,Medium,956,14,1456,11,FALSE
V10000483,C10000483,Truck,Medium,2339,25,2425,11,FALSE
V10001313,C10001313,Truck,Medium,2616,35,4165,11,FALSE
V10001529,C10001529,Truck,Medium,3121,32,3488,11,FALSE
V10002068,C10002068,Truck,Medium,2471,23,2277,11,FALSE
V10002251,C10002251,Truck,Medium,2697,37,3293,11,FALSE
V10002309,C10002309,Truck,Medium,1606,8,800,11,FALSE
V10002551,C10002551,Truck,Medium,4552,17,1666,11,FALSE
V10002916,C10002916,Truck,Medium,2127,11,1056,11,FALSE
V10003193,C10003193,Truck,Medium,2732,10,1130,11,FALSE
V10004016,C10004016,Truck,Medium,2179,24,2136,11,FALSE
V10004239,C10004239,Truck,Medium,5872,27,1917,11,FALSE
V10004345,C10004345,Truck,Medium,3537,31,2418,11,FALSE
V10005822,C10005822,Truck,Medium,4629,33,2805,11,FALSE
V10006080,C10006080,Truck,Medium,5253,13,1482,11,FALSE
V10006145,C10006145,Truck,Medium,2994,7,742,11,FALSE
V10006156,C10006156,Truck,Medium,3817,33,3300,11,FALSE
V10007085,C10007085,Truck,Medium,5681,16,1760,11,FALSE
V10007565,C10007565,Truck,Medium,1381,7,819,11,FALSE
V10007608,C10007608,Truck,Medium,5511,35,2275,11,FALSE
V10007740,C10007740,Truck,Medium,4767,16,1584,11,FALSE
V10007790,C10007790,Truck,Medium,3565,23,1472,11,FALSE
V10007816,C10007816,Truck,Medium,5229,19,2147,11,FALSE
V10007885,C10007885,Truck,Medium,2475,18,1548,11,FALSE
V10007921,C10007921,Truck,Medium,2962,36,4320,11,FALSE
V10008295,C10008295,Truck,Medium,2832,18,1782,11,FALSE
V10008379,C10008379,Truck,Medium,2890,38,3268,11,FALSE
V10008386,C10008386,Truck,Medium,1596,7,616,11,FALSE
V10008581,C10008581,Truck,Medium,4045,11,825,11,FALSE
V10008648,C10008648,Truck,Medium,4284,16,1760,11,FALSE
V10008821,C10008821,Truck,Medium,3287,15,1215,11,FALSE
V10009552,C10009552,Truck,Medium,2305,28,2716,11,FALSE
V10009613,C10009613,Truck,Medium,1426,32,1984,11,FALSE
V10009745,C10009745,Truck,Medium,4194,40,3600,11,FALSE
V10009818,C10009818,Truck,Medium,3267,12,1392,11,FALSE
V10009882,C10009882,Truck,Medium,1436,18,1656,11,FALSE
V10009989,C10009989,Truck,Medium,5250,9,1071,11,FALSE
V10010236,C10010236,Truck,Medium,4351,27,2565,11,FALSE
V10010310,C10010310,Truck,Medium,4285,31,2759,11,FALSE
V10011003,C10011003,Truck,Medium,761,15,1500,11,FALSE
V10011142,C10011142,Truck,Medium,3166,33,2640,11,FALSE
V10011350,C10011350,Truck,Medium,1834,25,2200,11,FALSE
V10011538,C10011538,Truck,Medium,2818,27,3105,11,FALSE
V10011597,C10011597,Truck,Medium,5876,26,1794,11,FALSE
V10011687,C10011687,Truck,Medium,3898,16,1808,11,FALSE
V10011855,C10011855,Truck,Medium,2024,34,2754,11,FALSE
V10012251,C10012251,Truck,Medium,2770,34,3332,11,FALSE
V10012450,C10012450,Truck,Medium,3225,28,2576,11,FALSE
V10012495,C10012495,Truck,Medium,1873,29,3422,11,FALSE
V10012646,C10012646,Truck,Medium,4946,13,1547,11,FALSE
V10012774,C10012774,Truck,Medium,2712,27,2754,11,FALSE
V10012958,C10012958,Truck,Medium,4447,23,2116,11,FALSE
V10013549,C10013549,Truck,Medium,5908,23,2070,11,FALSE
V10014032,C10014032,Truck,Medium,5405,15,1380,11,FALSE
V10014231,C10014231,Truck,Medium,1594,7,777,11,FALSE
V10014282,C10014282,Truck,Medium,2727,13,793,11,FALSE
V10014568,C10014568,Truck,Medium,5028,27,1782,11,FALSE
V10014608,C10014608,Truck,Medium,723,12,1188,11,FALSE
V10014916,C10014916,Truck,Medium,2050,31,2232,11,FALSE
V10014968,C10014968,Truck,Medium,1602,14,1442,11,FALSE
V10015734,C10015734,Truck,Medium,4775,26,1768,11,FALSE
V10015924,C10015924,Truck,Medium,1103,39,2340,11,FALSE
V10016013,C10016013,Truck,Medium,1679,19,2280,11,FALSE
V10016024,C10016024,Truck,Medium,2058,15,1290,11,FALSE
V10016045,C10016045,Truck,Medium,1438,14,1554,11,FALSE
V10016118,C10016118,Truck,Medium,1636,14,1666,11,FALSE
V10016220,C10016220,Truck,Medium,5186,20,1620,11,FALSE
V10016593,C10016593,Truck,Medium,1747,24,1560,11,FALSE
V10016779,C10016779,Truck,Medium,3932,5,325,11,FALSE
V10017009,C10017009,Truck,Medium,5762,30,1980,11,FALSE
V10017261,C10017261,Truck,Medium,1975,10,1080,11,FALSE
V10017517,C10017517,Truck,Medium,4248,35,3360,11,FALSE
V10017684,C10017684,Truck,Medium,725,30,2310,11,FALSE
V10018118,C10018118,Truck,Medium,5107,9,1071,11,FALSE
V10018232,C10018232,Truck,Medium,5441,20,1800,11,FALSE
V10018300,C10018300,Truck,Medium,1903,34,3332,11,FALSE
V10018849,C10018849,Truck,Medium,4083,7,609,11,FALSE
V10019275,C10019275,Truck,Medium,1482,27,2511,11,FALSE
V10019592,C10019592,Truck,Medium,4676,7,658,11,FALSE
V10019847,C10019847,Truck,Medium,2095,22,2002,11,FALSE
V10000267,C10000267,Truck,Medium,2858,8,848,2,FALSE
V10000571,C10000571,Truck,Medium,4552,31,3255,2,FALSE
V10000766,C10000766,Truck,Medium,1262,21,1323,2,FALSE
V10000891,C10000891,Truck,Medium,1499,7,672,2,FALSE
V10000896,C10000896,Truck,Medium,4793,24,2568,2,FALSE
V10000900,C10000900,Truck,Medium,1858,20,2300,2,FALSE
V10001460,C10001460,Truck,Medium,5203,16,1600,2,FALSE
V10001705,C10001705,Truck,Medium,2486,13,1534,2,FALSE
V10001798,C10001798,Truck,Medium,3998,24,1752,2,FALSE
V10001868,C10001868,Truck,Medium,3885,10,1170,2,FALSE
V10002294,C10002294,Truck,Medium,2078,25,2075,2,FALSE
